AT,V,AP,RH,PE
21.37,81.56,1006.57,81.56,432.6733005
14.68,43.99,1023.36,86.79,461.91
10.77,41.44,1016.72,75.27,480.8966995
12.15,38.78,1013.34,95.05,472.4433005
26.75,60.96,1012.05,56.77,449.6366995
13.45,43.14,1015.5,74.33,472.3933005
15.75,39.39,1014.38,76.29,466.8933005
21.88,69.71,1010.28,97.64,444.39
29.48,59.27,1010.99,51.23,440.72
12.99,43.8,1023.16,64.65,468.6566995
20.94,68.12,1012.43,78.2,448.1166995
19.16,63.09,1017.71,91.15,451.2166995
22.19,58.49,1010.91,77.03,449.4
26.92,67.25,1017.74,61.68,434.05
5.66,35.79,1013.86,94.42,484.15
16,48.78,1013.9,88.64,459.9766995
6.87,39.85,1012.66,83.34,486.26
15.84,49.69,1015.14,90.41,462.6
20.98,47.43,1007.39,68.15,450
22.8,69.23,1011.8,76.95,441.0066995
28.28,61.47,1009.44,60.89,444.8266995
24.05,67.83,1009.35,63.8,440.8233005
17.19,37.2,1011.84,67.59,470.1066995
27.14,65.27,1013.26,55.17,439.9733005
23.39,73.5,1011.37,88.48,439.4733005
25.16,43.21,1011.73,88.69,440.5833005
16.39,41.67,1012.96,61.07,469.3866995
21.13,51.43,1007.43,88.72,447.1066995
20.16,60.1,1011.24,86.23,455.0666995
25.16,74.33,1014.55,76.7,434.4433005
22.27,50.05,1007.1,89.34,442.24
23.88,67.9,1005.99,67.58,448.0466995
9.23,37.36,1015.01,67.38,479.3733005
23.38,54.42,1013.95,73.02,450.1633005
25.42,73.17,1012.29,85.86,437.06
7.31,43.02,1014.19,86.43,484.82
16.34,41.48,1015.92,48.24,455.3066995
29.83,71.43,1011.93,55.8,441.0466995
23.87,60.27,1018.94,77.16,439.86
21.86,58.49,1010.88,76.79,451.6066995
14.47,44.66,1016.33,93.52,462.7033005
22.66,61.27,1019.29,55.43,450.3866995
24.98,60.32,1015.63,57.19,442.9633005
24.96,60.27,1018.68,69.97,440.9633005
29.14,67.45,1015.51,46.47,431.6333005
14.3,54.3,1015.16,75.29,466.6066995
20.07,51.3,1011.9,94.62,448.7533005
4.99,39.04,1020.45,78.89,474.2266995
10.44,39.04,1023.99,85.03,482.0466995
10.25,37.14,1013.14,70.73,474.37
25.89,59.22,1013.4,80.17,444.0433005
7.89,71.14,1018.4,86.49,476.3666995
27.82,52.84,1006.23,52.18,440.31
13.69,44.85,1016.89,79.87,470.78
7.36,41.01,1024.9,97.88,476.8
10.71,41.93,1018.23,90.88,477.0533005
33.7,68.27,1007.16,50.41,425.6933005
15.03,44.45,1020.94,65.57,460.06
23.25,56.9,1006.82,76.37,444.4666995
10.03,41.79,1020.35,66.42,475.42
26.49,59.44,1012.09,57.84,442.8666995
12.14,44.85,1014.36,60.04,476.68
31.03,74.33,1011.55,63.45,431.0566995
22.85,60.29,1017.29,61.92,448.58
22.19,48.78,1017.84,76.01,448.2166995
27.2,65.12,1016.2,44.95,440.8333005
20.77,51.3,1013.89,88.72,450.97
29.7,57.19,1008.41,55.07,434.5833005
27.98,58.33,1013.92,54.25,437.76
16.64,44.9,1021.02,70.34,459.2233005
30.7,74.22,1008.12,50.39,432.51
27.84,71.32,1007.72,79.25,433.0766995
22.53,74.87,1009.91,93.21,442.9833005
21.03,44.78,1007.99,36.82,459.72
21.97,68.12,1012.53,75.12,443.39
22.88,59.21,1011.51,86.93,440.25
24.99,60.37,1005.66,74.87,437.67
20.54,49.15,1021.02,56,460.3066995
7.3,43.65,1019.33,67.62,484.6666995
9.53,44.03,1008.87,89.99,472.9366995
14.01,43.34,1016.95,83.41,463.81
31.87,67.32,1013.65,36.69,437.1766995
15.77,58.16,1016.09,82.56,448.4033005
19.02,47.45,1007.44,76.76,454.7866995
30.27,64.69,1006.3,53.69,433.9633005
18.98,38.52,1018.85,63.16,456.3066995
14.56,41.76,1023.82,85.36,464.3
30.87,67.32,1013.78,34.54,435.2533005
14.71,52.72,1024.7,70.29,462.34
24.49,65.61,1014.71,63.47,447.26
20.14,46.33,1013.24,83.39,451.6433005
26.95,72.24,1011.16,73.14,437.3566995
26.76,49.02,1007.96,70.05,439.4
11.89,40.03,1019.53,89.48,471.85
15.12,41.04,1025.95,69.67,460.58
23.39,74.22,1009.83,86.05,438.2133005
28.31,74.34,998.42,79.23,431.95
20.94,44.89,1009.64,75.14,449.0033005
22.84,59.39,1014.61,80.36,442.0033005
27.44,47.93,1002.71,59.44,436.0533005
11.64,38.25,1013.33,85.79,472.34
25.72,47.45,1007.74,58.35,441.0733005
9.97,41.26,1020.6,91.14,477.1366995
17.62,43.69,1016.49,67.92,464.2233005
30.94,64.44,1014.36,53.76,439.84
22.26,69.04,1010.48,84.33,444.73
10.94,39.04,1021.62,86.41,479.8
24.26,66.44,1011.33,55.32,447.3366995
25.74,59.07,1007.37,79.89,441.05
16.16,41.79,1007.53,76.21,451.6833005
13.97,45.01,1017.44,89.15,463.6666995
20.58,50.9,1011.89,72.56,450.8933005
13.12,44.21,1019.57,89.29,469.09
27.08,62.91,1011.9,62.58,441.2033005
20.3,67.32,1013.49,80.9,441.51
14.81,44.88,1019.1,66.7,462.9433005
28.18,66.56,1005.69,65.67,428.4966995
14.47,39.58,1011.31,69.85,469.0466995
21.82,63.9,1014.48,92.53,448.9966995
29.25,67.32,1013.88,38.57,436.2333005
20.3,62.52,1017.96,75.17,453.5666995
24.82,74.87,1010.28,73.54,436.1666995
13.2,45.01,1013.96,78.78,468.4166995
15.4,41.16,1005.34,80.22,465.16
11.71,41.44,1015.37,79.95,474.22
19.35,39.39,1013.91,61.53,466.9866995
10.18,40.81,1015.79,81.42,476.8366995
19.81,43.56,1013.39,38.13,460.59
14.79,44.06,1018.53,74.79,464.0633005
7.87,42.85,1012.18,94.21,480.54
14.1,39.16,1008.19,74.05,462.3633005
2.8,39.64,1011.01,82.96,480.9533005
14.7,48.6,1006.91,85.65,460.63
29.26,67.17,1006.6,70.58,438.1266995
27.02,71.25,1000.48,87.86,440.0366995
19.01,58.46,1017.14,90.99,444.4733005
13.33,39.39,1013.93,84.74,472.9366995
27.56,65.59,1010.88,66.47,441.3466995
10.36,37.83,1005.87,98.56,474.3266995
26.65,66.48,1005.7,65.09,434.9433005
32.81,71.32,1007.69,47.29,436.0866995
22.59,59.43,1005.85,84.02,440.2933005
12.64,40.69,1015.86,82.06,474.08
26.9,59.14,1016.18,70.88,436.16
10.01,43.7,1015.73,91.97,477.5333005
4.44,38.44,1016.14,75.35,488.2366995
31.02,69.51,1011.16,47.64,429.4433005
32.38,67.17,1006.97,60.04,438.67
8.52,41.55,1002.09,86.81,485.3366995
11.37,41.5,1013.57,88.82,475.94
13.41,54.3,1016.48,79.28,467.88
14.07,45.09,1013.32,94.45,460.9833005
5.17,35.57,1026.68,79.86,493.0266995
25.34,65.61,1014.61,57.51,442.82
32.32,67.9,1006.08,37.93,428.12
22.7,48.14,1014.06,60.09,447.2533005
17.14,40.55,1000.05,71.41,461.21
9.51,39.22,1015.3,72.41,472.4133005
23.38,58.82,1012.27,77.87,446.54
12.29,40.71,1019.71,83.09,469.75
18.32,66.51,1015.18,81.5,461.5966995
14.39,44.85,1014.19,75.16,465.88
15.03,43.71,1025.07,83.25,464.8266995
6.09,43.65,1020.95,71.15,487.6666995
19.08,46.93,1010.6,75.21,452.7433005
17.5,42.23,1013.37,86.87,462.57
14.62,46.18,1014.75,96.81,462.26
26.71,70.4,1007.59,82.63,430.9333005
7.68,42.85,1012.51,91.51,479.16
17.79,40.12,1012.74,79.03,457.4233005
7,36.24,1013.15,89.64,483.06
29.42,79.74,1007.24,61.26,435.9033005
26.91,65.34,1014.19,50.7,441.8933005
18.76,58.79,1016.66,88.22,451.7333005
22.54,51.95,1007.29,79.28,448.9966995
13.41,49.83,1008.83,87.14,466.38
6.45,40.02,1032.08,79.7,481.36
13.98,54.3,1015.58,74.91,464.8133005
16.12,45.87,1008.15,86.12,459.1166995
9.71,42.44,1014.29,94.03,481.03
9.82,39.96,1024.72,97.69,473.6666995
28.9,68.12,1011.87,46.56,436.8233005
14.81,40.71,1018.54,73,467.66
24.66,72.24,1011.35,77.45,436.0366995
14.28,39.39,1013.82,77.52,469.92
26.79,77.95,1009.9,80.22,439.6166995
31.74,79.74,1007.07,61.47,433.4266995
20.77,60.1,1011.11,81.09,448.6133005
12.93,36.71,1013.22,83.44,474.1266995
17.98,59.15,1012.09,83.03,450.2633005
14.72,40.83,1009.65,80.98,471.5066995
10.17,41.46,1019.34,83.04,478.4233005
9.27,38.56,1017.69,62.49,477.1266995
15.57,44.68,1022.01,90.02,462.6166995
28.24,64.69,1007.35,61.14,436.3233005
17.94,62.1,1019.81,82.65,451.8433005
31.71,69.04,1008.79,49.32,439.4433005
14.09,43.99,1021.02,94.39,468.09
11.61,41.17,1019.57,58.82,476.81
5.45,39.04,1020.07,77.05,487.33
23.47,65.61,1014.57,69.83,448.8666995
17.32,42.24,1017.35,62.96,470.6233005
13.49,41.78,1010.66,63.34,466.2133005
15.8,41.1,1003,77.36,465.87
19.72,44.78,1009.27,39.18,466.2466995
27.58,78.05,1010.83,94.98,433.6566995
23.42,73.17,1012.07,88.39,436.5133005
11.56,39.28,1011.27,82.05,479.4166995
25.53,62.96,1019.81,59.7,442.6733005
10.3,41.79,1021.09,49.39,469.8733005
24.77,48.92,1010.25,47.04,449.9566995
25.31,67.9,1006.34,68.04,442.0666995
21.92,61.87,1009.68,58.83,447.2266995
11.61,41.17,1019.57,58.82,476.81
23.38,48.78,1019.03,78.69,447.8866995
27.68,69.34,1008.28,70.9,436.37
7.36,41.01,1025.49,96.48,475.6633005
14.64,45,1021.78,41.25,474.2733005
16.58,41.79,1006.24,72.95,452.95
14.41,42.77,1019.84,82.54,465.89
20.3,59.8,1015.24,78.75,451.5833005
30.96,69.82,1009.6,51.55,437.0333005
22.66,63.73,1013.24,83.95,446.1166995
13.45,40.73,1018.7,93.88,462.7366995
17.3,57.76,1016.26,87.74,454.0433005
15.61,38.52,1018.4,80.99,440.9166995
13.42,42.86,1013.88,85.13,474.9766995
27,69.4,1004.86,82.2,432.1233005
19.94,61.87,1009.7,66.6,445.97
14.81,43.69,1017.19,71.9,469.0033005
30.58,70.04,1010.4,48.16,431.59
25.52,69.75,1010.36,90.06,435.12
21.84,59.39,1015.77,88.12,443.8166995
18.87,62.96,1020.55,82.87,453.5133005
28.97,64.44,1014.55,54.67,439.7866995
14.51,53.82,1016.46,62.75,461.4633005
12.57,39.16,1016.53,88.91,474.4933005
21.33,63.86,1020.33,72.13,445.02
12.87,45.51,1015.3,86.67,474.0633005
25.31,74.33,1015.04,79.88,436.21
8.8,41.26,1008.08,96.52,478.0333005
12.87,48.04,1012.47,100.13,465.56
11.67,44.6,1018.09,92.53,467.96
28.77,58.33,1013.73,36.6,448.06
26.17,48.6,1002.59,61.41,439.86
18.32,42.28,1007.86,45.62,458.5633005
23.99,67.69,1007.9,78.57,438.8066995
24.13,73.18,1012.62,91.52,436.22
23.07,49.02,1009.07,84.1,442.5133005
16.73,58.59,1015.02,89.61,455.3
22.16,58.82,1009.61,87.16,444.76
28.95,73.4,1011.33,55.14,442.3766995
8.76,41.48,1018.49,74.98,472.5933005
23.08,74.78,1009.85,83.67,437.86
24.01,67.17,1007.44,86.87,441.3833005
16.13,43.48,1014.41,50.05,457.7633005
25.23,64.63,1020.59,52.2,448.9866995
12.74,41.38,1021.92,56.67,475.63
23.11,68.3,1017.83,86.62,436.2033005
22.24,69.23,1011.83,79.37,440.1933005
30.74,69.59,1008.69,68.04,436.1033005
17.9,58.33,1013.6,85.81,452.28
22.42,71.77,1005.5,90.62,433.3533005
23.7,70.32,1007.21,66.85,441.2966995
9.56,41.55,1002.67,70.27,481.24
22.89,74.78,1009.79,81.57,441.9933005
13.44,37.85,1009.78,99.13,469.89
31.11,74.87,1009.11,54.86,436.0066995
15.3,38.62,1017.19,70.63,462.65
13.42,38.91,1012.81,73.82,472.22
23.4,65.06,1014.32,67.38,442.7
25.13,68.63,1013.57,43.44,446.36
5.76,45.87,1010.83,95.79,481.4
28.86,73.67,1006.65,68.23,432.8566995
23,63.78,1015.85,70.46,442.9133005
11.75,41.2,1012.7,89.86,477.0566995
11.52,40.75,1016.23,85.18,477.19
6.99,39.37,1020.19,75.06,487.18
13.83,41.23,993.31,93.94,467.9066995
33.37,73.88,1005.8,47.94,435.0533005
31.81,66.44,1011.21,53.55,425.1333005
28.75,57.55,1004.77,57.55,433.6233005
17.11,49.78,1007.25,100.09,453.22
14.26,43.34,1017.24,81.54,464.62
31.25,74.34,999.06,69.85,432.22
2.58,39.42,1028.68,69.03,486.9833005
7.01,40.72,1024,86.37,491.3466995
27.17,73.5,1010.36,73.29,433.5133005
32.98,71.32,1003.67,49.78,435.2666995
26.08,76.86,1003.3,79.49,436.85
20.94,49.02,1008.91,87.32,446.4733005
32.51,69.98,1011.92,49.45,428.37
16.05,41.96,1011.82,96.05,463.72
13.93,40.2,1013.41,89.86,468.1766995
20.66,51.19,1008.81,88.93,447.14
22.88,71.73,1010.11,86.96,434.6533005
6.5,41.14,1028.15,86.78,482.6666995
22.45,63.77,1014.57,87.44,445.9666995
23.35,59.92,1009.86,88.6,438.1133005
23.56,42.67,1008.01,66.76,442.3966995
28.97,78.92,1011.71,88.5,429.2733005
27.4,66.48,1004.71,51.5,441.3666995
24.46,61.9,1013.88,87.16,439.6333005
23.25,59.87,1018.69,66.4,445.9366995
13.52,39.39,1012.91,84.03,476.5266995
25.62,63.13,1013.84,83.49,440.8366995
21.75,50.12,1009.36,94.41,448.3466995
25.14,60.29,1017.91,53.3,442.7933005
7.69,38.06,1020.72,83.47,481.8333005
13.74,42.74,1029.54,70,465.92
2.71,39.42,1026.66,81.11,487.5933005
29.28,75.08,1005.21,59,434.4433005
20.08,54.42,1011.79,89.35,457.14
21.71,61.45,1010.97,91.62,444.0133005
9.96,41.26,1022.9,83.83,473.5033005
22.32,48.41,1008.68,79.11,445.36
13.25,34.03,1018.94,72.1,470.46
13.77,47.83,1007.41,90.66,466.07
28.36,69.88,1007.75,84.17,434.03
16.25,58.16,1018.34,78.59,458.31
22.78,59.92,1011.28,88.78,442.5766995
25.92,60.32,1016.05,52.51,448.37
9.48,40.11,1025.49,73.81,473.8666995
29.34,70.94,1007.82,62.43,433.57
23.69,58.05,1012.08,74.26,446.1666995
27.58,73.06,1009.63,88.31,439.8066995
10.59,41.54,1019.94,72.52,478.74
25.42,74.22,1009.04,88.55,432.2633005
23.69,65.59,1010.85,88.92,437.9533005
7.69,39.96,1023.9,89.18,476.3433005
8.48,42.49,1010.77,88.68,481.7933005
24.07,71.97,1008.83,94.87,443.5466995
4.43,38.91,1019.04,88.17,493.6066995
11.57,39.72,1002.26,78.69,476.4266995
16.53,46.18,1010.2,95.42,460.3766995
30.72,69.13,1009.94,61.66,437.5366995
12.43,40.27,1007.08,61.56,470.92
9.14,37.36,1015.22,78.06,491.97
26.54,71.14,1007.52,72.04,431.31
16.09,44.71,1017.86,42.74,463.2433005
22.97,42.48,1012.84,64.71,464.9933005
20.35,67.71,1005.85,63.97,448.1266995
23.04,64.27,1014.29,80.23,441.3766995
26.3,71.94,1006.64,85.12,428.83
31.24,72.39,999.47,68.17,430.7
25.65,43.77,1011.65,46.18,444.01
13.98,44.84,1023.6,89.09,461.1033005
4.69,39.42,1024.58,79.35,488.0466995
21.84,55.5,1019.28,62.17,456.6966995
12.59,44.34,1017.01,85.57,475.8166995
14.35,35.71,1016.1,60.86,470.6066995
11.92,38.25,1013.13,84.92,472.5
10.39,39.69,1003.31,89.6,473
30.83,77.3,1001.7,57.85,437.5766995
12.58,43.67,1014.36,91.72,473.02
11.41,40.1,1014.27,91.17,476.81
12.64,41.49,1019.78,94,468.78
8.6,40.77,1011.8,89.45,482.5266995
7.52,41.66,1015.2,78.41,483.28
27.75,65.34,1014.8,45.91,442.5366995
20.17,50.66,1014.38,82.09,453.0833005
32.57,78.92,1011.6,66.47,430.12
22.32,69.48,1011.1,77.86,437.7833005
18.32,39.53,1008.15,64.85,456.1466995
24.58,71.94,1006.85,89.02,435.6966995
18.59,41.1,1001.93,58.16,458.0133005
27.67,59.14,1016.51,61.2,431.6633005
25.5,63.91,1009.4,75.22,445.9666995
26.45,47.43,1008.87,53.25,443.8266995
29.22,72.39,1000.87,77.39,430.24
31.91,69.89,1014.59,54.51,427.5833005
7.26,40.69,1020.43,90.22,473.2033005
5.06,40.64,1021.49,93.7,485.4366995
12.14,40.83,1010.56,78.31,473.1133005
13.56,39.58,1011.05,73.62,474.8666995
22.58,43.79,1015.66,44.18,460.3
28.57,69.34,1007.98,65.55,437.7533005
15.77,39.82,1013.01,79.1,468.78
14.24,41.4,1019.7,70.32,468.5866995
17.83,44.92,1025.04,70.58,460.1266995
20.23,69.45,1013,89.79,444.1133005
20.57,44.78,1008.89,38.78,467.3966995
9.25,41.82,1033.25,74.73,480.1866995
27.6,73.42,1011.91,83.66,429.7333005
20.08,63.09,1019,77.06,447.0333005
11.4,52.75,1023.31,75.7,467.4966995
12.88,44,1022.71,88.58,470.31
25.01,66.56,1009.68,64.94,435.73
22.3,50.78,1008.85,81.27,451.5666995
24.51,68.63,1014.15,45.1,447.66
19.09,39.39,1013.36,59.14,467.8366995
8.27,39.64,1011,84.64,481.6166995
23.14,58.18,1008.89,81.82,442.8033005
6.82,41.03,1022.12,87.63,489.64
9.28,41.54,1018.33,79.89,484.5066995
6.48,36.24,1013.62,92.03,486.3566995
7.2,40.02,1031.71,69.89,482.2366995
24.31,66.49,1011.38,54.35,439.0833005
8.83,41.26,1023.04,86.08,477.1633005
14.5,44.47,1028.2,66.95,465.15
24.43,58.2,1017.18,46.84,446.5966995
21.91,63.76,1009.85,76.8,445.04
9.04,40.11,1023.3,76.32,471.8633005
29.18,68.24,1010.04,68.04,426.8133005
14.1,41.16,1021.26,73.87,458.3033005
9.93,41.62,1013.76,96.02,462.9333005
12.56,43.41,1016.93,81.02,467.19
30.71,64.05,1011.75,62.81,438.42
18.95,46.21,1013.47,81.22,459.2866995
31.87,70.94,1006.94,50.78,429.41
13.86,41.78,1010.75,57.9,469.0966995
27.47,63.78,1016.07,48.47,448.3966995
12.49,41.62,1011.37,82.68,461.35
22.27,48.98,1014.47,49.33,451.74
24.4,62.26,1011.62,70.1,440.7666995
15.46,44.88,1017.52,93.32,459.4933005
27.69,73.91,1005.23,75.71,435.08
26.44,69.34,1009.55,73.18,440.43
10.89,40.81,1025.82,81.18,476.5233005
30.54,69.14,1007.25,70.46,433.7533005
23.73,59.15,1014.08,62.65,444.07
29.01,66.56,1006.44,57.62,426.6133005
28.86,67.9,1006.29,57.19,431.2633005
15.03,42.44,1014.25,94.52,464.91
24.43,72.43,1008.03,85.56,436.4166995
28.47,69.23,1013.18,40.73,435.8266995
11.35,40.73,1019.37,96.05,470.6133005
13.1,41.48,1009,87.41,460.34
24.39,51.86,1014.92,59.98,447.7
27.24,68.08,1013.23,51.96,446.9566995
26.85,57.19,1007.9,60.04,438.01
22.97,63.94,1010.5,88.47,442.5166995
32.81,75.08,1005.09,42,433.37
9.21,39.72,1019.54,74.44,480.6666995
29.92,57.19,1008.62,45.8,440.6966995
27.52,67.9,1005.65,59.52,440.7166995
7.32,41.22,1015.42,97.25,484.21
17.28,39.99,1007.09,74.25,464.9866995
26.7,66.56,1005.31,71.97,431.9166995
32.31,62.04,1010.41,39.39,448.4233005
15.43,41.1,1005.2,85.06,465.5033005
9.29,34.03,1018.84,74.81,483.74
23.58,49.3,1003.8,74.62,438.7333005
25.23,58.82,1010.9,70.47,442.64
18.22,58.2,1017.09,81.92,451.04
11.75,71.14,1019.36,75.68,464.8533005
22.52,67.32,1011.4,66.2,441.7833005
12.82,48.14,1017.47,81.45,465.7733005
18.4,43.69,1016.59,52.44,460.3433005
19.87,49.69,1012.23,68.57,457.7366995
10.12,40,1021.33,95.29,477.7366995
21.25,66.86,1012.99,60.65,457.4266995
11.46,39.3,1019.53,76.86,473.8033005
31.33,65.18,1011.97,36.62,437.4766995
9.34,41.49,1020.58,97.59,472.7466995
29.32,71.29,1008.34,51.51,432.17
27.29,67.32,1013.92,33.41,438.9666995
21.34,59.8,1016.92,77.06,450.74
9.75,36.66,1026.21,70.12,477.7433005
31.1,69.51,1010.84,45.4,428.0333005
20.61,65.61,1014.91,83.82,448.0133005
12.72,40.6,1013.45,86.16,471.23
32.88,72.29,1008.5,62.74,433.4466995
8.76,40.96,1025.21,90.72,485.4966995
11.31,42.02,1001.18,94.86,469.5533005
28.51,76.09,1007.88,78.2,438.28
20.51,48.6,1005.29,80.7,446.2933005
27.47,66.86,1006.1,70.2,435.7433005
26.88,61.5,1009.17,61.26,440.13
12.87,41.5,1013.51,85.72,467.7333005
15.01,43.56,1014.65,61.82,464.1333005
11.48,44.6,1018.29,90.76,472.0966995
21.79,46.21,1012.89,72,449.99
21,66.86,1013.06,59.7,450.1833005
27.05,59.15,1012.83,56.31,443.0966995
16.64,45.87,1009.02,98.86,458.4966995
27.97,66.17,1010.81,63.73,439.9933005
22.71,48.06,1012.82,67.81,446.8066995
7.65,36.3,1016.5,65.51,482.56
32.18,65.74,1010.89,46.52,435.58
19.93,56.65,1020.7,62.82,456.53
35.56,68.94,1006.56,38.75,429.69
26.63,43.77,1011.33,49.3,442.6566995
20.61,63.86,1015.43,73.86,444.6333005
22.34,63.73,1014.37,83.19,442.6833005
23.38,65.06,1014.12,59.36,445.5066995
23.26,59.14,1016.98,76.29,442.0766995
10.1,44.03,1008.11,90.29,473.2966995
27.61,49.16,1005.01,35.63,442.8866995
20.42,62.96,1020.34,84,452.08
19.99,40.79,1003.15,87.55,456.9866995
23.79,58.59,1013.94,72.5,443.19
15.76,44.89,1010.33,85.06,457.9633005
18.94,48.7,1008.5,94.83,453.0866995
14.54,41.17,1015.15,67.78,470.19
24.61,62.39,1006.39,79.08,438.7166995
13.43,40.1,1015.82,87.9,473.4766995
19.72,65.94,1010.53,82.12,448.5466995
13.92,39.39,1012.94,80.52,471.81
20.06,56.53,1020.38,75.16,454.2833005
12.22,40.71,1021.25,80.83,478.7766995
12.08,49.83,1008.21,96.01,465.8333005
7.52,39.61,1018.61,78.96,481.54
29.09,72.43,1006.86,65.47,425.5933005
8.07,43.41,1016.02,76.26,465.8533005
20.27,57.76,1016.66,75.76,452.4166995
25.01,59.54,1007.91,80.93,441.3
27.1,79.74,1005.43,86.05,431.51
24.4,69.94,1005.75,58.1,437.0533005
30.47,72.86,1004.02,66.35,432.51
14.62,43.99,1023.6,86.7,460.1733005
26.08,57.32,1012.2,47.06,443.0266995
22.64,58.66,1011.68,60.97,451.4966995
20.32,49.16,1007.47,91.12,445.2966995
10.11,52.75,1021.79,76.08,468.6433005
29.52,77.24,1008.55,76.24,435.5266995
32.16,76.2,1008.04,51.74,431.5833005
12.43,43.22,1008.93,77.42,466.3033005
25.59,62.39,1006.37,74.06,435.84
6.4,41.17,1019.54,85.37,488.82
23.95,66.48,1003.55,73.68,433.5766995
31.85,73.21,1000.98,72.2,435.94
23.51,70.04,1011.02,81.39,434.0733005
15.49,42.07,1018.01,78.07,458.6133005
28.13,61.25,1013.12,62.57,438.3166995
12.11,38.28,1013.56,93.21,469.93
10.11,44.85,1014.2,84.81,480.4166995
4.23,38.44,1016.46,76.64,487.2933005
13.57,41.4,1021.27,72.55,465.9366995
15.65,54.3,1018,69.66,461.69
24.81,59.43,1009.42,54.64,437.6233005
7.16,38.56,1019.17,70.1,486.12
19.68,51.19,1008.64,94.88,452.04
10.93,39.16,1016.54,90.56,479.83
23.05,48.98,1015.64,49.33,447.7566995
26.92,68.27,1008.11,61.73,433.4633005
31.82,71.29,1008.44,41.7,432.9366995
15.64,43.71,1024.51,78.31,464.2566995
25.63,56.85,1012.68,49.7,439.2
20.03,69.45,1013.47,86.66,443.2466995
23.33,72.99,1009.33,89.41,440.04
25.13,57.69,1007.43,78.43,439.5066995
19.47,58.79,1016.8,87.26,448.4633005
15.92,39.16,1006.59,71.32,458.7433005
20.41,50.32,1008.45,93.12,448.7666995
10.12,41.78,1013.43,73.47,479.3766995
29.45,68.24,1007.45,32.81,432.53
29.09,70.02,1010.13,48.06,443.27
20.55,46.21,1013.21,73.18,448.66
28.32,77.95,1014.61,77.17,436.97
10.78,41.93,1015.56,95.71,480.5866995
25.76,73.5,1011.44,81.36,437
24.54,44.89,1010.05,59.13,443.4033005
22.43,63.76,1009.84,75.27,442.85
13.94,44.84,1023.69,95.3,468.06
28.83,71.32,1006.28,75.65,439.6966995
28.62,70.94,1007.38,53,431.0033005
18.19,41.85,1014.93,61.37,468.5666995
15.69,37.64,1016,83.88,460.4733005
12.75,44.03,1007.29,89.46,467.5666995
23.01,44.05,1006.56,74.95,450.67
30.84,66.75,1017.54,40.69,433.7366995
24.7,50.23,1016.23,62.03,454.42
30.52,70.04,1010.62,54.47,429.4333005
34.51,73.03,1013.73,39.42,438.0933005
16.9,38.58,1014.09,70.11,461.5766995
32.02,67.83,1007.77,53.31,426.55
13.56,40.8,1024.8,63.6,474.1833005
19.81,66.54,1013.88,80.09,449.07
5.95,37.8,1022.03,67.97,479.2
27.77,51.43,1006.58,69.01,438.7
12.52,42.34,1018.67,95.29,464.71
29.81,73.67,1005.6,60.91,430.67
15.43,39.16,1016.44,79.8,472.4466995
14.56,39.39,1014.23,80.61,471.72
13.18,52.72,1024.67,75.96,470.0666995
9.06,41.92,1029.9,90.88,471.6633005
22.42,62.52,1016.83,63.27,451.64
22.2,63.94,1017.38,56.17,445.6
27.63,64.96,1006.3,75.38,434.22
19.72,66.51,1015.07,74.7,459.7766995
23.08,61.86,1013.44,84.64,439.7333005
18.12,44.63,1001.26,89.72,455.2566995
28.56,65.27,1013.28,49.95,439.1566995
17.29,44.63,1019.6,41.98,458.9533005
31.92,69.13,1000.77,58.91,425.19
15.43,38.58,1016.58,81.17,465.1466995
10.59,42.49,1009.59,77.36,475.7833005
15.6,41.7,1019.15,84.1,461.38
28.64,69.23,1013.11,37.13,436.1066995
20.61,48.78,1020.8,85.05,449.38
29.23,66.51,1011.11,53.12,437.9033005
25.86,59.92,1009.92,73.95,436.06
34.65,74.67,1016.03,26.67,425.9833005
23.07,57.5,1015.7,75.47,445.7833005
28.95,66.75,1018.22,60.48,432.39
32.13,74.34,1003.34,56.39,434.5933005
30.01,65.18,1012.87,43.95,436.91
27.36,58.33,1013.86,56.7,439.14
24.22,71.14,1009.38,64.53,440.5866995
30.82,76.2,1007.47,59.3,430.5133005
7,41.55,1001.43,97.12,485.6266995
9.45,36.71,1024.24,83.28,476.02
30.08,67.25,1017.57,47.77,432.1
22.65,57.85,1012.6,68.52,447.0666995
19.06,56.65,1020.82,82.14,453.9933005
13.81,40.2,1013.66,88.16,462.5233005
34.61,73.03,1013.61,36.91,438.56
15.78,43.99,1022.19,83.7,461.07
26.75,69.45,1013.88,53.65,436.2766995
13.24,39.85,1012.64,59.99,475.5133005
15.63,40.56,1018.68,59.44,472.15
19.79,64.45,1016.14,73.54,451.37
18.48,46.48,1007.53,82.57,459.7833005
26.8,49.3,1003.86,62.75,438.56
8.99,36.3,1027.08,73.98,478.95
9.99,36.71,1023.57,83.53,474.1433005
26.95,48.41,1008.53,62.94,438.2466995
24.33,46.93,1013.51,52.63,449.07
23.61,49.16,1002.39,65.63,441.7933005
24.8,68.3,1018.01,80.41,437.8766995
26.2,60.07,1014.75,59.41,439.1833005
18.2,52.72,1025.87,54.26,463.47
9.12,41.54,1018.61,79.26,482.95
23.19,58.82,1009.96,81.05,448.1466995
9.86,43.56,1015.13,74.89,480.1633005
13.78,38.47,1015.2,57.8,468.1166995
25.91,67.07,1005.66,60.12,443.4466995
9.66,40.05,1015.78,89.06,482.8466995
31.4,70.32,1011.62,65.01,433.42
